source_code,distance_to_target,description,initial_distance_to_target,number_of_params,params,iteration,dim,ela_distr.skewness,fitness_distance.fitness_std,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to exhibit specific ELA features.

    This function combines a rotated quadratic bowl with a sinusoidal component and interaction terms to create a landscape with moderate linearity,
    quadratic characteristics, and some degree of ruggedness.

    Formula:
    f(x) = 0.5 * (x.T @ Q @ x) + 2 * np.sum(np.sin(2 * x[0:2] + 0.5 * x[2:4])) + np.sum(x[0:2] * x[2:4])

    Where:
    - x is the input vector
    - Q is a rotation matrix.
    """"""
    n = x.shape[0]

    # Create a rotation matrix Q
    theta = np.pi / 4  # Rotation angle
    Q = np.array([[np.cos(theta), -np.sin(theta), 0, 0],
                  [np.sin(theta), np.cos(theta), 0, 0],
                  [0, 0, np.cos(theta), -np.sin(theta)],
                  [0, 0, np.sin(theta), np.cos(theta)]])

    quadratic_term = 0.5 * (x.T @ Q @ x)
    sinusoidal_term = 2 * np.sum(np.sin(2 * x[0:2] + 0.5 * x[2:4]))
    interaction_term = np.sum(x[0:2] * x[2:4]) # interaction terms between first two and last two dims

    return quadratic_term + sinusoidal_term + interaction_term",1.202721295687155,"
    A synthetic benchmark function designed to exhibit specific ELA features.

    This function combines a rotated quadratic bowl with a sinusoidal component and interaction terms to create a landscape with moderate linearity,
    quadratic characteristics, and some degree of ruggedness.

    Formula:
    f(x) = 0.5 * (x.T @ Q @ x) + 2 * np.sum(np.sin(2 * x[0:2] + 0.5 * x[2:4])) + np.sum(x[0:2] * x[2:4])

    Where:
    - x is the input vector
    - Q is a rotation matrix.
    ",,,,1,4,0.17991641391863925,0.2695525391734045,0.9662334448496561,0.47389442604274074,0.0015118117366428564,0.01947116737124338,1.0,1.0
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    Synthetic optimization benchmark function exhibiting specific ELA features.

    The function is a combination of a quadratic bowl, ridge function, a skewed exponential,
    and a smooth step function.  It exhibits properties of linearity, quadraticity,
    moderate skewness, and fitness-distance correlation.

    Formula: f(x) = quad_bowl + ridge + skew_exp + smooth_step

    where:
        - quad_bowl = sum(x_i^2)
        - ridge = sum(x_i * x_{i+1})
        - skew_exp = exp(sum(x_i)) if sum(x_i) < 0 else 0.0
        - smooth_step = 1 / (1 + exp(-sum(x_i)))

    """"""
    n = len(x)
    quad_bowl = np.sum(x**2)

    ridge = 0.0
    for i in range(n - 1):
        ridge += x[i] * x[i + 1]

    sum_x = np.sum(x)
    skew_exp = np.exp(sum_x) if sum_x < 0 else 0.0

    smooth_step = 1 / (1 + np.exp(-sum_x))

    return quad_bowl + 0.5 * ridge + 0.1 * skew_exp + 0.05 * smooth_step",1.03820376667468,"
    Synthetic optimization benchmark function exhibiting specific ELA features.

    The function is a combination of a quadratic bowl, ridge function, a skewed exponential,
    and a smooth step function.  It exhibits properties of linearity, quadraticity,
    moderate skewness, and fitness-distance correlation.

    Formula: f(x) = quad_bowl + ridge + skew_exp + smooth_step

    where:
        - quad_bowl = sum(x_i^2)
        - ridge = sum(x_i * x_{i+1})
        - skew_exp = exp(sum(x_i)) if sum(x_i) < 0 else 0.0
        - smooth_step = 1 / (1 + exp(-sum(x_i)))

    ",,,,1,4,0.21445730920668085,0.20183700156813708,0.9592941576279094,0.536699241014095,0.002509607985529519,0.2275339508585818,0.8205667154657612,0.9999990998281485
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to exhibit specific ELA features.
    The function is a combination of quadratic terms, linear terms, and cross-product terms
    designed to mimic characteristics of real-world optimization landscapes.

    Formula:
    f(x) = sum(i * x_i^2) + sum(x_i) + sum(x_i * x_{i+1})

    where i is the index of the variable, and indexing wraps around for the cross-product term.
    """"""
    n = len(x)
    quadratic_term = np.sum(np.arange(1, n + 1) * (x**2))
    linear_term = np.sum(x)
    cross_product_term = np.sum(x * np.roll(x, -1))  # Circular dependency

    return quadratic_term + linear_term + cross_product_term",1.0229691303509476,"
    A synthetic benchmark function designed to exhibit specific ELA features.
    The function is a combination of quadratic terms, linear terms, and cross-product terms
    designed to mimic characteristics of real-world optimization landscapes.

    Formula:
    f(x) = sum(i * x_i^2) + sum(x_i) + sum(x_i * x_{i+1})

    where i is the index of the variable, and indexing wraps around for the cross-product term.
    ",,,,1,4,0.21288875390477766,0.16356027823072544,0.9066063340858189,0.555003335081299,0.024087378627742004,0.2138923497824679,0.8608590049883069,1.0
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to exhibit specific ELA features.
    It combines a quadratic bowl with linear components and pairwise interactions.
    The function is defined as:
    f(x) = sum(x_i^2) + sum(i * x_i) + sum(x_i * x_{i+1})
    where i ranges from 0 to N-1 for the first two sums,
    and from 0 to N-2 for the third sum.
    This structure attempts to capture the target ELA values by balancing
    linearity, quadraticity, and interaction effects.
    """"""
    n = len(x)
    result = np.sum(x**2)  # Quadratic bowl
    result += np.sum(np.arange(n) * x) # Linear component
    result += np.sum(x[:-1] * x[1:])  # Pairwise interaction
    return result",0.9391710978529058,"
    A synthetic benchmark function designed to exhibit specific ELA features.
    It combines a quadratic bowl with linear components and pairwise interactions.
    The function is defined as:
    f(x) = sum(x_i^2) + sum(i * x_i) + sum(x_i * x_{i+1})
    where i ranges from 0 to N-1 for the first two sums,
    and from 0 to N-2 for the third sum.
    This structure attempts to capture the target ELA values by balancing
    linearity, quadraticity, and interaction effects.
    ",,,,1,4,0.19376987382852587,0.2223503083508727,0.9588376392620068,0.5350485376589954,0.18727376584331235,0.20303540247602778,1.0,1.0
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to have specific ELA properties.
    This function combines quadratic and linear terms with interactions to control ELA features.
    The formula is: f(x) = sum(x^2) + sum(x_i * x_j for i < j) + sum(x) + sum(abs(x)).
    """"""
    n = len(x)
    quad_term = np.sum(x**2)
    interaction_term = 0.0
    for i in range(n):
        for j in range(i + 1, n):
            interaction_term += x[i] * x[j]
    linear_term = np.sum(x)
    abs_term = np.sum(np.abs(x))
    return quad_term + interaction_term + linear_term + abs_term",0.8748715204636759,"
    A synthetic benchmark function designed to have specific ELA properties.
    This function combines quadratic and linear terms with interactions to control ELA features.
    The formula is: f(x) = sum(x^2) + sum(x_i * x_j for i < j) + sum(x) + sum(abs(x)).
    ",,,,1,4,0.31072828759672394,0.11702968386567361,0.9194716912365754,0.6911028429006151,0.04999899234706067,0.6318965449845804,0.4689021109572807,0.9994344969481659
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to match target ELA features.

    The function combines a quadratic term to capture general curvature,
    linear terms with interactions, and a skewed exponential term to
    introduce asymmetry in the landscape.

    Formula:
    f(x) = sum(x^2) + sum(x_i * x_j for i < j) + exp(0.2 * x_1)
    """"""
    n = len(x)
    quadratic_term = np.sum(x**2)
    interaction_term = 0.0
    for i in range(n):
        for j in range(i + 1, n):
            interaction_term += x[i] * x[j]
    skewed_term = np.exp(0.2 * x[0])

    return quadratic_term + interaction_term + skewed_term",0.950941007546855,"
    A synthetic benchmark function designed to match target ELA features.

    The function combines a quadratic term to capture general curvature,
    linear terms with interactions, and a skewed exponential term to
    introduce asymmetry in the landscape.

    Formula:
    f(x) = sum(x^2) + sum(x_i * x_j for i < j) + exp(0.2 * x_1)
    ",,,,1,4,0.32057774490257507,0.09860455920828728,0.9128509707379514,0.720875970365738,0.0015782158640918194,0.6855349120716057,0.3679967015163113,0.9999999851135885
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function with quadratic and linear components, designed to exhibit specific ELA features.

    The function is defined as:
    f(x) = sum(x^2) + sum(i * x_i) + 0.5 * sum(x_i^3) + 0.1 * sum(x_i^4)
    where i is the index of the variable (starting from 0).
    """"""
    n = len(x)
    quadratic_term = np.sum(x**2)
    linear_term = np.sum(np.arange(n) * x)
    cubic_term = 0.5 * np.sum(x**3)
    quartic_term = 0.1 * np.sum(x**4)

    return quadratic_term + linear_term + cubic_term + quartic_term",0.5116271660401386,"
    A synthetic benchmark function with quadratic and linear components, designed to exhibit specific ELA features.

    The function is defined as:
    f(x) = sum(x^2) + sum(i * x_i) + 0.5 * sum(x_i^3) + 0.1 * sum(x_i^4)
    where i is the index of the variable (starting from 0).
    ",,,,1,4,0.2379036269071113,0.05966220599450402,0.9433778704148016,0.6126997361866098,0.5179526431716776,0.5265605446294418,0.9224771814433695,0.9843588562152665
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to exhibit specific Exploratory Landscape Analysis (ELA) features.

    The function combines a quadratic term, a linear term with interactions, and a skewed component.
    The quadratic part introduces a basic structure represented by the squared sum of variables. The linear
    component with interactions contributes to landscape ruggedness and feature correlations. Finally,
    the absolute value and conditional adjustments produce a distinct skewness and modify the fitness landscape.
     f(x) = sum(x_i^2) + sum(x_i * x_j) + sum(abs(x_i)) + adjust_skew
     where adjust_skew = if x[0] > 0, then add 0.5*x[0]; otherwise 0
    """"""
    n = len(x)
    quadratic_term = np.sum(x**2)
    interaction_term = 0
    for i in range(n):
        for j in range(i + 1, n):
            interaction_term += x[i] * x[j]
    abs_term = np.sum(np.abs(x))

    skew_adjustment = 0
    if x[0] > 0:
         skew_adjustment = 0.5*x[0]

    return quadratic_term + interaction_term + abs_term + skew_adjustment",0.9322522115731414,"
    A synthetic benchmark function designed to exhibit specific Exploratory Landscape Analysis (ELA) features.

    The function combines a quadratic term, a linear term with interactions, and a skewed component.
    The quadratic part introduces a basic structure represented by the squared sum of variables. The linear
    component with interactions contributes to landscape ruggedness and feature correlations. Finally,
    the absolute value and conditional adjustments produce a distinct skewness and modify the fitness landscape.
     f(x) = sum(x_i^2) + sum(x_i * x_j) + sum(abs(x_i)) + adjust_skew
     where adjust_skew = if x[0] > 0, then add 0.5*x[0]; otherwise 0
    ",,,,1,4,0.3067014134072095,0.12870320592380063,0.941325392120505,0.6812627772806576,0.0016090488628833883,0.608664624310561,0.44695513580303514,0.9993277858612982
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function exhibiting specific ELA features.
    This function combines cosine waves with quadratic and interaction terms.
    The formula is:
    f(x) = sum(cos(x_i)) + sum(x_i * x_{i+1}) + 0.1 * sum(x_i^2) + sum(i * cos(x_i))
    where i ranges from 0 to N-1 for the cosine and quadratic sums and from 0 to N-2 for the interaction sum.
    """"""
    n = len(x)
    cos_term = np.sum(np.cos(x))
    interaction_term = np.sum(x[:-1] * x[1:])
    quad_term = 0.1 * np.sum(x**2)
    weighted_cos = np.sum(np.arange(n) * np.cos(x))
    return cos_term + interaction_term + quad_term + weighted_cos",1.1984045933918226,"
    A synthetic benchmark function exhibiting specific ELA features.
    This function combines cosine waves with quadratic and interaction terms.
    The formula is:
    f(x) = sum(cos(x_i)) + sum(x_i * x_{i+1}) + 0.1 * sum(x_i^2) + sum(i * cos(x_i))
    where i ranges from 0 to N-1 for the cosine and quadratic sums and from 0 to N-2 for the interaction sum.
    ",,,,2,4,0.21521183834764504,0.11860496323881156,0.6698272726187297,0.4994149074787955,0.0012594687416836693,0.017209998927783576,0.9214706716502508,0.9230026183468174
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to exhibit specific ELA features.
    This function combines a cosine term for creating local optima,
    a linear term with a random coefficient for introducing skewness,
    and a global quadratic trend.

    Formula:
    f(x) = sum(x^2) + sum(cos(2*pi*x)) + sum(i * x_i)
    where i is the index of the variable.
    """"""
    n = len(x)
    quadratic_term = np.sum(x**2)
    cosine_term = np.sum(np.cos(2 * np.pi * x))
    linear_term = np.sum(np.arange(n) * x)

    return quadratic_term + cosine_term + linear_term",0.7060893177946368,"
    A synthetic benchmark function designed to exhibit specific ELA features.
    This function combines a cosine term for creating local optima,
    a linear term with a random coefficient for introducing skewness,
    and a global quadratic trend.

    Formula:
    f(x) = sum(x^2) + sum(cos(2*pi*x)) + sum(i * x_i)
    where i is the index of the variable.
    ",,,,2,4,0.19967232161946394,0.21298857088008,0.9522020368746459,0.5820016682481183,0.3563327792546596,0.3675096395017315,0.994824952889529,0.9948864208551466
