source_code,distance_to_target,description,initial_distance_to_target,number_of_params,params,iteration,dim,ela_distr.skewness,fitness_distance.fitness_std,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function combining a skewed quadratic bowl with sinusoidal modulation,
    non-separable pairwise interactions, and a global scaling factor.

    Formula:
    f(x) = scale * (quadratic_term + interaction_term + sinusoidal_term + skewness_term)

    where:
    quadratic_term = (x - shift).T @ Q @ (x - shift)
    interaction_term = sum(a_ij * x_i * x_j for i < j)
    sinusoidal_term = A * sin(B * ||x - shift||_2)
    skewness_term = C * exp(-D * x[0])

    This function attempts to match the target ELA features by:
      - `ela_distr.skewness`: controlled by 'skewness_term'.
      - `fitness_distance.fitness_std`: influenced by overall scale and amplitude of modulation.
      - `nbc.nn_nb.sd_ratio`: adjusted by the interaction term and random rotation.
      - `nbc.nb_fitness.cor`: generated by the funnel structure created by the quadratic term.
      - `ela_meta.lin_simple.adj_r2`, `ela_meta.lin_w_interact.adj_r2`, `ela_meta.quad_simple.adj_r2`, `ela_meta.quad_w_interact.adj_r2`: all defined by the quadratic and interaction components.

    """"""
    dim = len(x)
    shift = np.array([0.5, -0.2])  #introduce an offset
    scale = 0.1

    # Quadratic term
    Q = np.array([[2, 0.5], [0.5, 1]]) # positive definite
    quadratic_term = (x - shift) @ Q @ (x - shift)


    # Interaction term (non-separable)
    interaction_strength = 0.2
    interaction_term = 0
    a_ij = interaction_strength  # Simple scalar interaction strength
    interaction_term += a_ij * x[0] * x[1]  # Only one interaction for 2D case.


    # Sinusoidal modulation
    A = 0.1  # Amplitude
    B = 1.0  # Frequency
    sinusoidal_term = A * np.sin(B * np.linalg.norm(x - shift))


    # Skewness term - Introduce asymmetry
    C = 0.05
    D = 0.5
    skewness_term = C * np.exp(-D * x[0])

    return scale * (quadratic_term + interaction_term + sinusoidal_term + skewness_term)",0.7777399349802577,"
    A synthetic benchmark function combining a skewed quadratic bowl with sinusoidal modulation,
    non-separable pairwise interactions, and a global scaling factor.

    Formula:
    f(x) = scale * (quadratic_term + interaction_term + sinusoidal_term + skewness_term)

    where:
    quadratic_term = (x - shift).T @ Q @ (x - shift)
    interaction_term = sum(a_ij * x_i * x_j for i < j)
    sinusoidal_term = A * sin(B * ||x - shift||_2)
    skewness_term = C * exp(-D * x[0])

    This function attempts to match the target ELA features by:
      - `ela_distr.skewness`: controlled by 'skewness_term'.
      - `fitness_distance.fitness_std`: influenced by overall scale and amplitude of modulation.
      - `nbc.nn_nb.sd_ratio`: adjusted by the interaction term and random rotation.
      - `nbc.nb_fitness.cor`: generated by the funnel structure created by the quadratic term.
      - `ela_meta.lin_simple.adj_r2`, `ela_meta.lin_w_interact.adj_r2`, `ela_meta.quad_simple.adj_r2`, `ela_meta.quad_w_interact.adj_r2`: all defined by the quadratic and interaction components.

    ",,,,1,2,0.30499350989560264,0.26462522119881327,0.8926382482912069,0.8334181769464073,0.06734251756332413,0.32256664914331207,0.7575691237119955,0.9999971331418421
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function exhibiting the target ELA features.
    Combines a skewed quadratic bowl with sinusoidal modulation, pairwise interactions, and a linear component.

    Formula:
    f(x) = (x[0]**2 + x[1]**2) * (1 + 0.2 * np.sin(3*x[0] + 3*x[1])) + \
           0.1 * (x[0] - x[1])**3 + \
           0.5 * x[0] * x[1] + \
           0.3 * x[0] + 0.1 * x[1]
    """"""

    return (x[0]**2 + x[1]**2) * (1 + 0.2 * np.sin(3*x[0] + 3*x[1])) + \
           0.1 * (x[0] - x[1])**3 + \
           0.5 * x[0] * x[1] + \
           0.3 * x[0] + 0.1 * x[1]",1.624463230628076,"
    A synthetic benchmark function exhibiting the target ELA features.
    Combines a skewed quadratic bowl with sinusoidal modulation, pairwise interactions, and a linear component.

    Formula:
    f(x) = (x[0]**2 + x[1]**2) * (1 + 0.2 * np.sin(3*x[0] + 3*x[1])) + \
           0.1 * (x[0] - x[1])**3 + \
           0.5 * x[0] * x[1] + \
           0.3 * x[0] + 0.1 * x[1]
    ",,,,1,2,0.15039150101301765,1.52789015064315,0.6477759085339004,0.8825328624599921,0.5549241847888118,0.6216201530758323,0.7341188141789502,0.983033645007103
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function combining a skewed quadratic term,
    sinusoidal modulation, and pairwise interactions to approximate
    the target ELA features. Implemented over [-5, 5]^2.

    Formula:
    f(x) = (1 + 0.744) * (x[0]^2 + x[1]^2) +
           0.023 * np.sin(12 * x[0]) +
           0.6 * x[0] * x[1] +
           0.977 * np.exp(-((x[0] - 1.5)**2 + (x[1] - 1.5)**2) / 2) +
           0.458 * x[0] + 0.625 * x[1] * x[0] + \
           0.696 * (x[0]**2 - x[1]**2) + 0.981 * (x[0]**2 * x[1]**2)
    """"""
    return (1 + 0.744) * (x[0]**2 + x[1]**2) + \
           0.023 * np.sin(12 * x[0]) + \
           0.6 * x[0] * x[1] + \
           0.977 * np.exp(-((x[0] - 1.5)**2 + (x[1] - 1.5)**2) / 2) + \
           0.458 * x[0] + 0.625 * x[1] * x[0] + \
           0.696 * (x[0]**2 - x[1]**2) + 0.981 * (x[0]**2 * x[1]**2)",0.8537648603187923,"
    A synthetic benchmark function combining a skewed quadratic term,
    sinusoidal modulation, and pairwise interactions to approximate
    the target ELA features. Implemented over [-5, 5]^2.

    Formula:
    f(x) = (1 + 0.744) * (x[0]^2 + x[1]^2) +
           0.023 * np.sin(12 * x[0]) +
           0.6 * x[0] * x[1] +
           0.977 * np.exp(-((x[0] - 1.5)**2 + (x[1] - 1.5)**2) / 2) +
           0.458 * x[0] + 0.625 * x[1] * x[0] + \
           0.696 * (x[0]**2 - x[1]**2) + 0.981 * (x[0]**2 * x[1]**2)
    ",,,,1,2,0.4766146100187689,0.056049263197920154,0.857848686758204,0.8419344722724371,0.009308703763702788,0.023174820776785784,0.7873385401352941,0.9999988938049642
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic test function combining a skewed quadratic bowl, sinusoidal modulation, and pairwise interactions, designed
    to approximate the target ELA features.

    Formula:
    f(x) = (1 + skew) * sum((x_i - shift[i])**2) + A * sin(B * sum(x)) + C * sum(x_i * x_j for all i<j) + D * sum(x)

    where:
    - skew, shift, A, B, C, and D are constants to shape the ELA features.
    - x_i are the individual components of the input vector x.
    """"""

    skew = 0.744  # Target skewness of the objective values
    shift = np.array([0.5, -0.2])  # Shifts the quadratic bowl
    A = 0.023  # Amplitude of the sinusoidal modulation, related to fitness_std
    B = 0.977  # Frequency of the sinusoidal modulation, related to nbc.nb_fitness.cor
    C = 0.981  # Coefficient for pairwise interactions, related to quad_w_interact.adj_r2
    D = 0.458 # Coefficient for linear term, related to lin_simple.adj_r2

    quadratic_term = np.sum((x - shift)**2)
    sinusoidal_term = A * np.sin(B * np.sum(x))
    interaction_term = 0.0
    for i in range(len(x)):
        for j in range(i + 1, len(x)):
            interaction_term += x[i] * x[j]
    linear_term = D*np.sum(x)

    return (1 + skew) * quadratic_term + sinusoidal_term + C * interaction_term + linear_term",0.8900695461424218,"
    A synthetic test function combining a skewed quadratic bowl, sinusoidal modulation, and pairwise interactions, designed
    to approximate the target ELA features.

    Formula:
    f(x) = (1 + skew) * sum((x_i - shift[i])**2) + A * sin(B * sum(x)) + C * sum(x_i * x_j for all i<j) + D * sum(x)

    where:
    - skew, shift, A, B, C, and D are constants to shape the ELA features.
    - x_i are the individual components of the input vector x.
    ",,,,1,2,0.23872245482175458,0.3563878951676879,0.8776120154316517,0.8227087521934433,0.06790271535833878,0.23738238831955097,0.8474277717563561,0.9999994521546101
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to match specific ELA features.
    Combines a skewed quadratic bowl with sinusoidal modulation, exponential scaling,
    and pairwise interactions. The formula is:

    f(x) = exp(0.1 * (quadratic_term + interaction_term + sinusoidal_term)) + skew_term

    where:
    - quadratic_term = sum(i * x_i^2) for i = range(N)
    - interaction_term = sum(x_i * x_j) for all i < j
    - sinusoidal_term = sum(sin(2 * x_i))
    - skew_term = skewness_factor * x[0]^3
    """"""
    N = len(x)
    quadratic_term = np.sum(np.arange(N) * x**2)

    interaction_term = 0.0
    for i in range(N):
        for j in range(i + 1, N):
            interaction_term += x[i] * x[j]

    sinusoidal_term = np.sum(np.sin(2 * x))

    skew_term = 0.5 * x[0]**3 # added a skew term

    return np.exp(0.1 * (quadratic_term + interaction_term + sinusoidal_term)) + skew_term",1.0108345255181148,"
    A synthetic benchmark function designed to match specific ELA features.
    Combines a skewed quadratic bowl with sinusoidal modulation, exponential scaling,
    and pairwise interactions. The formula is:

    f(x) = exp(0.1 * (quadratic_term + interaction_term + sinusoidal_term)) + skew_term

    where:
    - quadratic_term = sum(i * x_i^2) for i = range(N)
    - interaction_term = sum(x_i * x_j) for all i < j
    - sinusoidal_term = sum(sin(2 * x_i))
    - skew_term = skewness_factor * x[0]^3
    ",,,,1,2,0.1928282502240117,0.8109140099648006,0.5730684540356379,0.8737458162900229,0.7049371702336974,0.7714920632364065,0.7525255511811697,0.9601294514853908
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    Synthetic benchmark function designed to match specific ELA features.

    Combines a skewed quadratic bowl, sinusoidal modulation, and linear interactions.

    Formula:
    f(x) = (x[0]**2 + 0.5 * x[1]**2) +
           5 * np.sin(x[0] + x[1]) +
           0.1 * (x[0] * x[1] + x[0]) +
           (0.2 * np.abs(x[0]**3))  # Added for skewness influence
    """"""
    return (x[0]**2 + 0.5 * x[1]**2) + \
           5 * np.sin(x[0] + x[1]) + \
           0.1 * (x[0] * x[1] + x[0]) + \
           (0.2 * np.abs(x[0]**3))",1.1249295857965373,"
    Synthetic benchmark function designed to match specific ELA features.

    Combines a skewed quadratic bowl, sinusoidal modulation, and linear interactions.

    Formula:
    f(x) = (x[0]**2 + 0.5 * x[1]**2) +
           5 * np.sin(x[0] + x[1]) +
           0.1 * (x[0] * x[1] + x[0]) +
           (0.2 * np.abs(x[0]**3))  # Added for skewness influence
    ",,,,1,2,0.22674285426570626,0.5880578670072799,0.6526268718305229,0.7934725348456576,0.005465032306628345,0.009561038984527854,0.9370672531258893,0.9450994436461336
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to exhibit specific ELA features.
    Combines a quadratic bowl with sinusoidal modulation, introducing skewness
    and interactions through nonlinear transformations.

    Formula:
    f(x) = (1 + skew) * sum(x**2) +
           amplitude * sin(frequency * (x[0] + x[1]**3)) +
           interaction_coeff * (x[0] * x[1]**2)

    where:
        skew = 0.744 (target skewness)
        amplitude = 0.5 (controls fitness_std and modulation strength)
        frequency = 2.0 (controls the frequency of sinusoidal modulation)
        interaction_coeff = 0.2 (introduces nonlinear interactions)
    """"""
    skew = 0.744
    amplitude = 0.5
    frequency = 2.0
    interaction_coeff = 0.2

    return (1 + skew) * np.sum(x**2) + \
           amplitude * np.sin(frequency * (x[0] + x[1]**3)) + \
           interaction_coeff * (x[0] * x[1]**2)",1.0298304533405271,"
    A synthetic benchmark function designed to exhibit specific ELA features.
    Combines a quadratic bowl with sinusoidal modulation, introducing skewness
    and interactions through nonlinear transformations.

    Formula:
    f(x) = (1 + skew) * sum(x**2) +
           amplitude * sin(frequency * (x[0] + x[1]**3)) +
           interaction_coeff * (x[0] * x[1]**2)

    where:
        skew = 0.744 (target skewness)
        amplitude = 0.5 (controls fitness_std and modulation strength)
        frequency = 2.0 (controls the frequency of sinusoidal modulation)
        interaction_coeff = 0.2 (introduces nonlinear interactions)
    ",,,,1,2,0.21315583252455225,0.35698295098211863,0.8890806641646645,0.810735072138654,0.05122563606737844,0.05324773820346844,0.9494136757475976,0.9996556030611903
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function combining a skewed quadratic bowl with a sinusoidal component and pairwise interactions.

    Formula:
    f(x) = (1 + skew) * sum(i * x_i^2 for i, x_i in enumerate(x)) +
           amplitude * sin(frequency * sum(x)) +
           interaction * sum(x_i * x_j for i, x_i in enumerate(x) for j in range(i+1, len(x)))

    where skew = 0.1, amplitude = 0.5, frequency = 1.5, interaction = 0.2.
    """"""
    skew = 0.744   # controls the skewness of the quadratic component
    amplitude = 0.023  # controls the fitness standard deviation mainly through the sine wave
    frequency = 0.96   # influences the global structure and multimodality to some extent
    interaction = 0.22   # introduces pairwise interactions, impacting the adjusted R^2 of linear models and quad functions

    quadratic_term = np.sum([(i + 1) * xi**2 for i, xi in enumerate(x)])
    sinusoidal_term = amplitude * np.sin(frequency * np.sum(x))
    interaction_term = interaction * np.sum([x[i] * x[j] for i in range(len(x)) for j in range(i + 1, len(x))])

    return (1 + skew) * quadratic_term + sinusoidal_term + interaction_term",1.1417344574204593,"
    A synthetic benchmark function combining a skewed quadratic bowl with a sinusoidal component and pairwise interactions.

    Formula:
    f(x) = (1 + skew) * sum(i * x_i^2 for i, x_i in enumerate(x)) +
           amplitude * sin(frequency * sum(x)) +
           interaction * sum(x_i * x_j for i, x_i in enumerate(x) for j in range(i+1, len(x)))

    where skew = 0.1, amplitude = 0.5, frequency = 1.5, interaction = 0.2.
    ",,,,1,2,0.15798945451294785,0.4425239709884736,0.8825092349917605,0.809804901565182,0.001358131097998144,0.00978719459041628,0.9960658169570772,0.9999997183316767
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to match specific ELA features.
    Combines a skewed quadratic bowl with a sinusoidal component and pairwise interactions.

    Formula:
    f(x) = (x[0]**2) + (1.5 * x[1]**2) + 0.5 * x[0] * x[1] + 5 * np.sin(2 * x[0] + x[1]) + 0.1 * (x[0] + 5)**3
    """"""
    return (x[0]**2) + (1.5 * x[1]**2) + 0.5 * x[0] * x[1] + 5 * np.sin(2 * x[0] + x[1]) + 0.1 * (x[0] + 5)**3",0.6575123020740142,"
    A synthetic benchmark function designed to match specific ELA features.
    Combines a skewed quadratic bowl with a sinusoidal component and pairwise interactions.

    Formula:
    f(x) = (x[0]**2) + (1.5 * x[1]**2) + 0.5 * x[0] * x[1] + 5 * np.sin(2 * x[0] + x[1]) + 0.1 * (x[0] + 5)**3
    ",,,,1,2,0.30387088284009817,0.34639066489633913,0.7899195870624784,0.8930528991288331,0.5802534284212133,0.5969425879001709,0.9711537244264359,0.9889684044466002
"import numpy as np

def problem(x: np.ndarray) -> float:
    """"""
    A synthetic benchmark function designed to mimic target ELA features.
    Combines a skewed quadratic bowl, a cosine wave modulation, and interaction terms.

    Formula:
    f(x) = (x_1^2 + x_2^2) * (1 + 0.5*cos(2*x_1 + x_2)) + 0.2*(x_1 - x_2)**3 + 0.1*x_1
    """"""
    x1 = x[0]
    x2 = x[1]

    term1 = (x1**2 + x2**2) * (1 + 0.5 * np.cos(2 * x1 + x2))  # Quadratic bowl with cosine modulation
    term2 = 0.2 * (x1 - x2)**3  # Skewed term
    term3 = 0.1 * x1 # Linear term to influence skew and linear models in ELA

    return term1 + term2 + term3",1.9942597611365653,"
    A synthetic benchmark function designed to mimic target ELA features.
    Combines a skewed quadratic bowl, a cosine wave modulation, and interaction terms.

    Formula:
    f(x) = (x_1^2 + x_2^2) * (1 + 0.5*cos(2*x_1 + x_2)) + 0.2*(x_1 - x_2)**3 + 0.1*x_1
    ",,,,1,2,0.17605354083876415,1.917740594372671,0.6401928725378152,0.8986256448948253,0.6838810123162509,0.6884436662766519,0.7369346643919157,0.9714387645757269
